place_id,name,types,rating,user_ratings_total,price_level,lat,lon,vicinity,business_status,editorial_summary,website,international_phone_number,cuisine_detected,cuisine_source,top_review_language,top_language_share,n_reviews_fetched,review_language_counts_json,grid_id,log_reviews,cuisine,brand_name_clean,is_chain,type_restaurant,type_cafe,type_bar,type_meal_takeaway,type_meal_delivery,type_bakery,type_night_club,type_store,expected_rating,hype_residual
ChIJOe6eh-ALxkcRk54w1mhjiUE,Bakkerij De Lekkernij Betondorp,"bakery,establishment,food,point_of_interest,restaurant,store",4.7,98.0,,52.34056959999999,4.9436716,"Brinkstraat 157, Amsterdam",OPERATIONAL,,http://www.delekkernijamsterdam.jouwweb.nl/,+31 20 665 1492,unknown,,en,1.0,5,"{""en"": 5}",10,4.59511985013459,unknown,,0,1,0,0,0,0,1,0,1,4.612581834773717,0.08741816522628287
ChIJRyW66n0JxkcRAO3hGrNP9Nc,The Lobby Fizeaustraat,"bar,establishment,food,point_of_interest,restaurant",4.5,983.0,3.0,52.3453606,4.9255584,"Fizeaustraat 2, Amsterdam",OPERATIONAL,"Stylish eatery offering imaginative regional meat & fish dishes, as well as vegetarian options.",https://fizeaustraat.thelobby.nl/,+31 20 758 5275,unknown,,en,1.0,5,"{""en"": 5}",10,6.891625897052253,unknown,,0,1,0,1,0,0,0,0,0,4.5536835231433415,-0.05368352314334146
ChIJD2EjRn8LxkcR1dHUW1t5nBs,The Poke Maniacs Amstel,"establishment,food,point_of_interest,restaurant",4.2,85.0,,52.3439343,4.9169368,"Amstelboulevard 234, Amsterdam",OPERATIONAL,,http://www.thepokemaniacs.nl/,+31 20 412 9962,unknown,,en,1.0,5,"{""en"": 5}",10,4.454347296253507,unknown,,0,1,0,0,0,0,0,0,0,4.527843811049314,-0.3278438110493136
ChIJVVVxlCoKxkcR6Dsy49SRGcE,Ode aan de Amstel,"bar,cafe,establishment,food,point_of_interest,restaurant",4.2,535.0,,52.3434384,4.914918000000001,"Amstelboulevard 1, Amsterdam",OPERATIONAL,,http://www.odeaandeamstel.nl/,+31 20 760 2030,indian,reviews,en,1.0,5,"{""en"": 5}",10,6.284134161070802,indian,,0,1,1,1,0,0,0,0,0,4.525516436236675,-0.3255164362366747
ChIJCbxAHPwLxkcRXiPwM0BhQbQ,Japans Restaurant Hachi,"establishment,food,point_of_interest,restaurant",4.3,491.0,2.0,52.3381236,4.9626302,"Muiderstraatweg 6, Diemen",OPERATIONAL,,https://hachi-diemen.nl/,+31 20 416 6158,indian,reviews,en,1.0,5,"{""en"": 5}",11,6.198478716492308,indian,,0,1,0,0,0,0,0,0,0,4.375094149921702,-0.0750941499217026
ChIJORhumf4LxkcRjyzNHRPHaiQ,Domino's,"establishment,food,point_of_interest,restaurant",3.2,230.0,2.0,52.3388179,4.9630584,"Burgemeester de Kievietstraat 13, Diemen",OPERATIONAL,Delivery/carryout chain offering a wide range of pizzas & a variety of other dishes & sides.,https://www.dominos.nl/?utm_source=google&utm_medium=local&utm_campaign=yext,+31 20 416 2800,italian,reviews,en,1.0,5,"{""en"": 5}",11,5.442417710521793,italian,,0,1,0,0,0,0,0,0,0,4.18851344948213,-0.9885134494821299
ChIJcV2Rm-0IxkcRABqpf4OkCIY,Porto Pescara,"establishment,food,point_of_interest,restaurant",3.6,183.0,,52.334332,4.957767,"Kruidenhof 8, Diemen",OPERATIONAL,,https://portopescara.sitedish.shop/,+31 6 86283820,portuguese,name,en,1.0,5,"{""en"": 5}",11,5.214935757608986,portuguese,,0,1,0,0,0,0,0,0,0,4.374145045708988,-0.774145045708988
ChIJtxEk1uILxkcRZnYrrkdmnVA,Santa Maria,"establishment,food,point_of_interest,restaurant",3.9,78.0,1.0,52.3402012,4.9557446,"Arent Krijtsstraat 10, Diemen",OPERATIONAL,,https://santamariabestellen.nl/over-ons/,+31 20 495 4800,italian,reviews,en,1.0,5,"{""en"": 5}",11,4.3694478524670215,italian,,0,1,0,0,0,0,0,0,0,4.038942580554551,-0.13894258055455078
ChIJDV610OILxkcRpA6JjG9kldc,Amerikaans Spareribs Line,"establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant",2.2,112.0,,52.3404853,4.955542299999999,"Arent Krijtsstraat 9, Diemen",OPERATIONAL,,http://amerikaansespareriblijn.nl/,+31 20 337 3421,american,reviews,en,1.0,5,"{""en"": 5}",11,4.727387818712341,american,,0,1,0,0,1,1,0,0,0,3.3033321785629175,-1.1033321785629173
ChIJx9PNH_MLxkcRVT7R9kTxUKU,Stick-up Indofood Diemen,"establishment,food,grocery_or_supermarket,meal_delivery,meal_takeaway,point_of_interest,restaurant,store",4.6,224.0,,52.3387222,4.9618279,"Ouddiemerlaan 15, Diemen",OPERATIONAL,,http://stickupfooddiemen.foodticket.nl/,+31 20 331 1943,unknown,,en,1.0,5,"{""en"": 5}",11,5.41610040220442,unknown,,0,1,0,0,1,1,0,0,1,4.452125571916129,0.1478744280838704
ChIJx8DLg-8LxkcRSkJDbYR1_4o,Kwalitaria Diemerplein,"establishment,food,point_of_interest,restaurant",4.0,283.0,2.0,52.3416181,4.9623823,"Diemerplein 182, Diemen",OPERATIONAL,,https://kwalitaria.nl/?utm_source=google&utm_medium=organic&utm_campaign=organic_gmb,+31 20 600 4866,american,reviews,en,1.0,5,"{""en"": 5}",11,5.648974238161206,american,,0,1,0,0,0,0,0,0,0,4.001097623775816,-0.0010976237758155705
ChIJNcJrl-8LxkcRd6xJ10gLd-I,Papa Johns Pizza,"establishment,food,point_of_interest,restaurant",3.0,268.0,2.0,52.3417022,4.962386299999999,"Diemerplein 178 Diemen, Amsterdam",OPERATIONAL,"Pizza take-out & delivery chain offering classic & specialty pizzas, plus wings, sides & desserts.",https://www.papajohns.co.nl/?utm_source=yext-google-my-business&utm_medium=organic-search&utm_campaign=local-listing,+31 20 226 0041,italian,name,en,1.0,5,"{""en"": 5}",11,5.594711379601839,italian,,0,1,0,0,0,0,0,0,0,4.2020858999862,-1.2020858999861996
ChIJ5-Tp4_0LxkcRdoPgZmNfDlY,Jai Ram's Roti,"establishment,food,point_of_interest,restaurant",4.3,254.0,1.0,52.341582,4.962657999999999,"diemerplein 184, Diemen",OPERATIONAL,,https://www.rotihuis.nl/,+31 20 845 8439,caribbean,name,en,1.0,5,"{""en"": 5}",11,5.541263545158426,caribbean,,0,1,0,0,0,0,0,0,0,3.998232212414071,0.3017677875859288
ChIJyxErCv4LxkcR19LDsucCMl4,Grand Café Cheers,"establishment,food,point_of_interest,restaurant",4.2,570.0,2.0,52.3414764,4.9633612,"Diemerplein 194, Diemen",OPERATIONAL,,http://www.cheers-diemen.nl/,+31 20 233 3150,italian,reviews,en,1.0,5,"{""en"": 5}",11,6.3473892096560105,italian,,0,1,0,0,0,0,0,0,0,4.327248274374621,-0.1272482743746206
ChIJ9ZkQAFYJxkcRDQaYRcnvLSI,Brasserie Drusius,"establishment,food,point_of_interest,restaurant",4.2,237.0,2.0,52.342537,4.963236,"Diemerplein 44, Diemen",OPERATIONAL,,http://www.brasseriedrusius.nl/,+31 20 699 6744,french,name,en,1.0,5,"{""en"": 5}",11,5.472270673671475,french,,0,1,0,0,0,0,0,0,0,4.536692838270383,-0.3366928382703831
ChIJMwJj9fwLxkcRTtAOrwBGQGM,De Pastorie Diemen,"cafe,establishment,food,gym,health,point_of_interest,restaurant,store",4.8,52.0,,52.3387732,4.9593123,"Hartveldseweg 24, Diemen",OPERATIONAL,,https://depastoriediemen.nl/,+31 6 46438899,korean,reviews,en,1.0,5,"{""en"": 5}",11,3.970291913552122,korean,,0,1,1,0,0,0,0,0,1,4.570234044140548,0.2297659558594516
ChIJRzjDnvsLxkcRaxtTVCR8rDA,Nederlands Restaurant Het Wapen van Diemen,"establishment,food,point_of_interest,restaurant",4.2,432.0,2.0,52.3362616,4.959179600000001,"Ouderkerkerlaan 8, Diemen",OPERATIONAL,,http://www.hetwapenvandiemen.nl/,+31 20 695 0855,unknown,,en,1.0,5,"{""en"": 5}",11,6.07073772800249,unknown,,0,1,0,0,0,0,0,0,0,4.40486651474095,-0.2048665147409494
ChIJJY2MQf4LxkcRVGBesz5sT3U,Restaurant Judo,"establishment,food,point_of_interest,restaurant",4.1,659.0,2.0,52.3408214,4.9648199,"Pr. Beatrixlaan 5, Diemen",OPERATIONAL,,https://www.restaurantjudo.com/,+31 20 600 2536,japanese,reviews,en,1.0,5,"{""en"": 5}",11,6.492239835020471,japanese,,0,1,0,0,0,0,0,0,0,4.359417214020029,-0.25941721402002926
ChIJOx6nMf8LxkcRZHDYpQRziUI,New York Pizza,"establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant",3.2,130.0,2.0,52.3375071,4.966695899999999,"Muiderstraatweg 50, Diemen",OPERATIONAL,"Pies, subs, baked pastas & other Italian faves are served at this standard eat-in & take-out spot.",https://www.newyorkpizza.nl/?store=46&utm_medium=organic&utm_source=GMBlisting,+31 20 600 9099,italian,name,en,1.0,5,"{""en"": 5}",11,4.875197323201151,italian,,0,1,0,0,1,1,0,0,0,3.476296708939022,-0.27629670893902203
ChIJLWs49_0LxkcRIt5-mGOtH_Q,Happy China,"establishment,food,point_of_interest,restaurant",4.1,314.0,2.0,52.3416151,4.962235199999999,"Diemerplein 12, Diemen",OPERATIONAL,,http://www.happy-china-diemen.nl/,+31 20 690 1988,chinese,reviews,en,1.0,5,"{""en"": 5}",11,5.752572638825633,chinese,,0,1,0,0,0,0,0,0,0,4.3293778309602065,-0.2293778309602068
ChIJreK_0OILxkcR55R4qNdUV40,Bogor Permai Indonesisch Afhaalcentrum,"establishment,food,meal_takeaway,point_of_interest,restaurant",4.7,382.0,2.0,52.3405679,4.95553,"Arent Krijtsstraat 11, Diemen",OPERATIONAL,,http://www.bogorpermai.nl/,+31 20 695 9347,unknown,,en,1.0,5,"{""en"": 5}",11,5.948034989180646,unknown,,0,1,0,0,1,0,0,0,0,4.493640653353174,0.20635934664682587
ChIJ5_n6pK4OxkcRxH9Tke4yJpY,Lucky's Vispaleis,"establishment,food,grocery_or_supermarket,meal_takeaway,point_of_interest,restaurant,store",4.6,65.0,,52.3344247,4.958411,"Kruidenhof, Diemen",OPERATIONAL,,http://luckysvispaleis.nl/,+31 6 21222615,unknown,,en,1.0,5,"{""en"": 5}",11,4.189654742026425,unknown,,0,1,0,0,1,0,0,0,1,4.589326180011643,0.010673819988356925
ChIJb1JoAgALxkcRSLLgoyQ0vhc,Subway,"establishment,food,meal_takeaway,point_of_interest,restaurant",4.8,98.0,2.0,52.3290459,4.955727,"Dalsteindreef 2038, Diemen",OPERATIONAL,"Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.",https://restaurants.subway.com/nl/nederland/diemen/dalsteindreef-2038?y_source=1_MTA4NzY5NjI0OC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+31 800 0232600,unknown,,en,1.0,5,"{""en"": 5}",11,4.59511985013459,unknown,,0,1,0,0,1,0,0,0,0,4.2994794252559005,0.5005205747440993
ChIJlRit1uILxkcRzOc19oY_FLg,VERO Italiaanse Keuken,"establishment,food,point_of_interest,restaurant",4.6,91.0,1.0,52.3404992,4.9558556,"Arent Krijtsstraat 30, Diemen",OPERATIONAL,,,+31 20 416 5559,italian,reviews,en,1.0,5,"{""en"": 5}",11,4.5217885770490405,italian,,0,1,0,0,0,0,0,0,0,4.128834007273317,0.47116599272668225
ChIJ8_fe3-MLxkcReyb8TH-XmCE,Broodje Ben Diemen,"establishment,food,point_of_interest,restaurant",4.3,188.0,1.0,52.3288298,4.9571111,"Dalsteindreef 30 66, Diemen",OPERATIONAL,,https://www.broodjeben.com/lunch-bestellen-diemen,+31 6 12665069,unknown,,en,1.0,5,"{""en"": 5}",11,5.241747015059643,unknown,,0,1,0,0,0,0,0,0,0,4.4125049126710945,-0.11250491267109464
ChIJu-d_NtELxkcRAqpNykUNs8A,Delhi-cious,"establishment,food,point_of_interest,restaurant",4.8,396.0,,52.3283553,4.956485199999999,"Dalsteindreef 3008, Diemen",OPERATIONAL,,https://www.delhi-cious.nl/,+31 6 42821082,indian,name,en,1.0,5,"{""en"": 5}",11,5.983936280687191,indian,,0,1,0,0,0,0,0,0,0,4.392858072068349,0.4071419279316508
ChIJJ7rPzvwLxkcRUBV2_ooLQ2g,Ristorante Ciao Sorella,"establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant",4.0,287.0,,52.3393412,4.9566525,"Hartveldseweg 43, Diemen",OPERATIONAL,,https://www.ciaosorella.nl/,+31 20 600 0593,italian,name,en,1.0,5,"{""en"": 5}",11,5.662960480135946,italian,,0,1,0,0,1,1,0,0,0,4.2572159641487985,-0.25721596414879855
ChIJX0OxwbILxkcRMR3TwkvuI1g,Otra Más Brasserie,"bar,establishment,food,point_of_interest,restaurant",4.0,320.0,,52.3384004,4.959975300000001,"Hartveldseweg 26, Diemen",OPERATIONAL,,https://otramas.metro.rest/,+31 20 221 0921,french,name,en,1.0,5,"{""en"": 5}",11,5.771441123130016,french,,0,1,0,1,0,0,0,0,0,4.190417835258941,-0.19041783525894118
ChIJjSTwBaILxkcRICaZJNBIlYA,DSTRCT-DZ,"bakery,cafe,establishment,food,point_of_interest,restaurant,store",4.6,344.0,,52.33020579999999,4.9619748,"Gerrit Rietveldsingel 177, Diemen",OPERATIONAL,,http://dstrct-dz.nl/,+31 6 43436036,mexican,reviews,en,1.0,5,"{""en"": 5}",11,5.84354441703136,mexican,,0,1,1,0,0,0,1,0,1,4.393041646721768,0.20695835327823175
ChIJlfyJVNoLxkcRdWeWwS_MRCE,Lola's,"bar,establishment,food,point_of_interest,restaurant",4.5,413.0,,52.32845589999999,4.9601042,"Herman Broodhof 103, Diemen",OPERATIONAL,,http://www.lola-s.nl/,+31 20 700 8891,unknown,,en,1.0,5,"{""en"": 5}",11,6.025865973825314,unknown,,0,1,0,1,0,0,0,0,0,4.40486651474095,0.09513348525905041
ChIJ-4V_BakLxkcRVkHnl5ZVgI8,Little Tokyo,"bar,establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant",4.1,110.0,,52.3285166,4.960361,"Herman Broodhof 101A, Diemen",OPERATIONAL,,https://www.littletokyo.nl/,+31 20 846 6814,japanese,reviews,en,1.0,5,"{""en"": 5}",11,4.709530201312334,japanese,,0,1,0,1,1,1,0,0,0,3.8013586446467995,0.29864135535320013
ChIJNd8tbBsLxkcR8KI8dMvadRc,Bagels & Beans Diemen,"bakery,cafe,establishment,food,point_of_interest,restaurant,store",4.3,211.0,,52.3281927,4.9602396,"Herman Broodhof 105-107, Diemen",OPERATIONAL,,http://www.bagelsbeans.nl/,+31 20 224 6166,unknown,,en,1.0,5,"{""en"": 5}",11,5.356586274672012,unknown,,0,1,1,0,0,0,1,0,1,4.494459034644607,-0.19445903464460734
ChIJnQsZO-ILxkcRQ04BU-5DSRU,Casa Del Maroccan,"establishment,food,point_of_interest,restaurant",4.8,107.0,,52.3382952,4.9621092,"Muiderstraatweg 2, Diemen",CLOSED_TEMPORARILY,,https://www.casadelmaroccan.nl/,+31 20 440 3504,middle_eastern,reviews,en,1.0,5,"{""en"": 5}",11,4.68213122712422,middle_eastern,,0,1,0,0,0,0,0,0,0,4.499705500366613,0.30029449963338717
ChIJZ12OJHYLxkcRIjWCz8DNUKQ,Jawel's Kitchen,"establishment,food,meal_takeaway,point_of_interest,restaurant",3.8,148.0,,52.33357290000001,4.9652255,"Visseringweg 4B, Diemen",OPERATIONAL,,http://www.jawelskitchen.nl/,,italian,reviews,en,1.0,5,"{""en"": 5}",11,5.003946305945459,italian,,0,1,0,0,1,0,0,0,0,4.093227353507854,-0.293227353507854
ChIJHV4mFY8JxkcRAZCJWbOUdjs,Spies,"establishment,food,point_of_interest,restaurant",3.3,155.0,,52.33177540000001,4.9650246,"Verrijn Stuartweg 26R, Diemen",OPERATIONAL,,http://www.spies-delivery.nl/,+31 20 363 9977,middle_eastern,reviews,en,1.0,5,"{""en"": 5}",11,5.049856007249537,middle_eastern,,0,1,0,0,0,0,0,0,0,4.423526871895055,-1.1235268718950548
ChIJTUpvvqMLxkcRc68m4eTUpmA,Het Surinaams Huisje,"establishment,food,point_of_interest,restaurant",4.5,83.0,,52.3315429,4.9651856,"Verrijn Stuartweg 26L, Diemen",OPERATIONAL,,http://www.hetsurinaamshuisje.nl/,+31 20 896 7896,caribbean,reviews,en,0.8,5,"{""en"": 4, ""en-US"": 1}",11,4.430816798843313,caribbean,,0,1,0,0,0,0,0,0,0,3.9161859526946152,0.5838140473053848
ChIJG0O4nv4LxkcR4Verbk5hMfY,Indian Cuisine To Go,"establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant",3.7,99.0,,52.338805,4.962979,"Burgemeester de Kievietstraat 9 hs, Diemen",OPERATIONAL,,http://indiantogo.nl/,+31 20 785 3577,indian,name,en,1.0,5,"{""en"": 5}",11,4.605170185988092,indian,,0,1,0,0,1,1,0,0,0,3.4626960523494676,0.23730394765053253
ChIJKUD6-SELxkcRcg6crP3_ih8,Snackwagen Oranje,"establishment,food,point_of_interest,restaurant",5.0,55.0,,52.32784299999999,4.963008400000001,"Stormmeeuwpad, Diemen",OPERATIONAL,,https://nlcompanies.org/details/snackwagen-oranje-ChIJKUD,+31 6 41999200,italian,reviews,en,1.0,5,"{""en"": 5}",11,4.02535169073515,italian,,0,1,0,0,0,0,0,0,0,4.483497343352349,0.5165026566476509
ChIJVwj21uELxkcR0umBoLN-9PQ,Eetcafé de Avonden,"establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant",4.6,549.0,2.0,52.342945,4.947223,"Middenweg 398, Amsterdam",OPERATIONAL,,http://www.eetcafedeavonden.nl/,+31 20 370 7074,unknown,,en,1.0,5,"{""en"": 5}",11,6.309918278226516,unknown,,0,1,0,0,1,1,0,0,0,4.3287687538978865,0.27123124610211313
ChIJt2YRyRnixUcR1DznptCpL_A,WestCord Fashion Hotel Amsterdam,"bar,establishment,food,lodging,parking,point_of_interest,restaurant,spa",4.3,3717.0,,52.357655,4.8445759,"Hendrikje Stoffelsstraat 1, Amsterdam",OPERATIONAL,"Slick hotel featuring an indoor pool & a rooftop cocktail bar, plus a restaurant with a terrace.",https://westcordhotels.nl/hotel/fashion-hotel-amsterdam/?utm_source=google-my-business&utm_medium=organic,+31 20 810 0800,unknown,,en,1.0,5,"{""en"": 5}",12,8.220941168281389,unknown,,0,1,0,1,0,0,0,0,0,4.398088955226948,-0.09808895522694794
ChIJLUFCYATixUcR6YBOTuasB5Y,Restaurant Blauw Amsterdam,"establishment,food,point_of_interest,restaurant",4.4,1336.0,3.0,52.3534442,4.8556758,"Amstelveenseweg 158-160, Amsterdam",OPERATIONAL,Bright red walls & blown-up family photos adorn this modern space serving classic Indonesian dishes.,https://restaurantblauw.nl/,+31 20 675 5000,european,reviews,en,1.0,5,"{""en"": 5}",12,7.198183577101943,european,,0,1,0,0,0,0,0,0,0,4.390868702792918,0.009131297207082056
ChIJYdhQuh7ixUcRtaBnJefZQYE,Cedars,"bar,establishment,food,night_club,parking,point_of_interest,restaurant",4.2,1936.0,2.0,52.3519259,4.8444255,"Heemstedestraat 80, Amsterdam",OPERATIONAL,"Meze, grilled lamb & Lebanese cuisine at a glass-walled bar & lounge with a canalside terrace.",http://www.cedars.nl/,+31 20 213 4372,middle_eastern,editorial_summary,en,1.0,5,"{""en"": 5}",12,7.5688956634069955,middle_eastern,,0,1,0,1,0,0,0,1,0,4.269937987664983,-0.06993798766498305
ChIJoYPO9ATixUcRALhBaQ0l5js,Dragon I,"establishment,food,point_of_interest,restaurant",4.6,396.0,2.0,52.3536903,4.8556619,"Amstelveenseweg 154 HS, Amsterdam",OPERATIONAL,,http://www.dragoni-restaurant.nl/,+31 20 770 6420,japanese,reviews,en,1.0,5,"{""en"": 5}",12,5.983936280687191,japanese,,0,1,0,0,0,0,0,0,0,4.40114673081952,0.1988532691804794
ChIJXxt1qwTixUcR2LqiCWtoZyU,Stadscafé van Mechelen,"bar,cafe,establishment,food,point_of_interest,restaurant",4.3,1399.0,2.0,52.3527298,4.8524728,"Sloterkade 96/97, Amsterdam",OPERATIONAL,"Brunch, beers & burgers at a retro-style, wood-lined bistro with outdoor tables by the canal.",https://www.stadscafevanmechelen.nl/,+31 6 80059921,french,editorial_summary,en,1.0,5,"{""en"": 5}",12,7.24422751560335,french,,0,1,1,1,0,0,0,0,0,4.327653440336505,-0.027653440336504964
ChIJuQnD-wTixUcRzoyMvDy7e7U,Café Schinkelhaven,"establishment,food,point_of_interest,restaurant",4.2,1045.0,2.0,52.3545779,4.8552181,"Amstelveenseweg 126, Amsterdam",OPERATIONAL,"Laid-back option serving up pub fare such as finger foods & burgers, plus coffee & draft beer.",http://www.cafeschinkelhaven.nl/,+31 20 671 9509,pub,editorial_summary,en,1.0,5,"{""en"": 5}",12,6.952728644624869,pub,,0,1,0,0,0,0,0,0,0,4.370203546869705,-0.17020354686970496
ChIJaVkfggUKxkcRps38hRyQdcE,Bolenius Restaurant,"establishment,food,point_of_interest,restaurant",4.5,422.0,4.0,52.3594315,4.8448825,"Nachtwachtlaan 20B, Amsterdam",OPERATIONAL,"Stylish, modern restaurant in glass & wood for artfully-plated contemporary dishes, plus a terrace.",http://www.bolenius-rembrandtpark.nl/,+31 20 238 6985,unknown,,en,1.0,5,"{""en"": 5}",12,6.0473721790462776,unknown,,0,1,0,0,0,0,0,0,0,4.440507068417375,0.05949293158262492
ChIJgbxpnB3ixUcR735pySCw3C4,Warung Barokah,"establishment,food,point_of_interest,restaurant",4.7,664.0,2.0,52.3481368,4.8479966,"Aalsmeerweg 91, Amsterdam",OPERATIONAL,,https://warungbarokah.nl/,+31 20 773 1540,unknown,,en,1.0,5,"{""en"": 5}",12,6.499787040655854,unknown,,0,1,0,0,0,0,0,0,0,4.429131092567257,0.2708689074327433
ChIJ0TPv5BzixUcRSfRYkvKt3JY,Warung Min,"establishment,food,meal_takeaway,point_of_interest,restaurant",4.2,195.0,1.0,52.350338,4.849676,"Aalsmeerweg 21, Amsterdam",OPERATIONAL,,http://www.warungmin.nl/,+31 20 388 2559,caribbean,reviews,en,1.0,5,"{""en"": 5}",12,5.278114659230517,caribbean,,0,1,0,0,1,0,0,0,0,4.111723610971106,0.08827638902889401
ChIJaUqUmB_ixUcRRNSNIjJ4oXE,Efem Pizza en Döner,"establishment,food,point_of_interest,restaurant",4.3,530.0,1.0,52.34985709999999,4.8401213,"Delflandplein 22, Amsterdam",OPERATIONAL,Down-to-earth eatery with outdoor seating offering a menu of Mediterranean comfort food.,,+31 20 611 3010,italian,name,en,1.0,5,"{""en"": 5}",12,6.274762021241939,italian,,0,1,0,0,0,0,0,0,0,4.386351469493678,-0.08635146949367822
ChIJBXJzihzixUcRngjuajCmkmI,Snackbar EL Hefnawy,"cafe,establishment,food,point_of_interest,restaurant",4.1,137.0,1.0,52.3514759,4.8488004,"Heemstedestraat 7, Amsterdam",OPERATIONAL,,https://el-hefnawy.weebly.com/,+31 20 669 6102,italian,reviews,en,1.0,5,"{""en"": 5}",12,4.927253685157205,italian,,0,1,1,0,0,0,0,0,0,4.3611671321631675,-0.2611671321631679
ChIJWb49i4nhxUcRMRF2oxH3H9A,Mondi Amsterdam New-West Caribbean Cuisine,"bar,establishment,food,point_of_interest,restaurant",4.0,517.0,,52.3465433,4.8312512,"Aletta Jacobslaan 7, Amsterdam",OPERATIONAL,,https://www.mondirestaurant.com/mondi-amsterdam-new-west/,+31 20 820 7832,caribbean,name,en,1.0,5,"{""en"": 5}",12,6.249975242259483,caribbean,,0,1,0,1,0,0,0,0,0,4.044952997081577,-0.04495299708157674
ChIJXTZHCx3ixUcRS-xX5t9nGOY,Snackcorner 't Vogeltje,"establishment,food,meal_delivery,point_of_interest,restaurant",4.2,353.0,1.0,52.3486716,4.8485352,"Sassenheimstraat 52, Amsterdam",OPERATIONAL,,http://www.snackcorner-vogeltje.nl/,+31 20 388 0188,italian,reviews,en,1.0,5,"{""en"": 5}",12,5.869296913133774,italian,,0,1,0,0,0,1,0,0,0,4.172726794743461,0.02727320525653898
ChIJ-349i4nhxUcRCwDp-olmgzM,Corendon Vitality Spa,"establishment,food,lodging,point_of_interest,restaurant,spa",4.0,202.0,,52.3465822,4.8308098,"Aletta Jacobslaan 7, Amsterdam",OPERATIONAL,,https://www.corendonhotels.com/corendon-amsterdam-new-west/nl/spa-wellness-vitality-spa-amsterdam//?utm_source=google&utm_medium=my-business,,unknown,,en,1.0,5,"{""en"": 5}",12,5.313205979041787,unknown,,0,1,0,0,0,0,0,0,0,4.467010539251435,-0.46701053925143476
ChIJhZ7GHR3ixUcRAh64_NuAeIg,Warung Padi Indonesian,"establishment,food,point_of_interest,restaurant",4.5,252.0,,52.3497601,4.8496067,"Aalsmeerweg 41, Amsterdam",OPERATIONAL,,,+31 20 615 0055,unknown,,en,1.0,5,"{""en"": 5}",12,5.53338948872752,unknown,,0,1,0,0,0,0,0,0,0,4.468780338912751,0.03121966108724905
ChIJaffPtRjixUcRpiLb-KhTvAM,Corner Bakery,"establishment,food,point_of_interest,restaurant",3.9,579.0,2.0,52.3535519,4.840362900000001,"Kon. Wilhelminaplein 60-62, Amsterdam",OPERATIONAL,,https://www.cornerbakeryamsterdam.com/nieuw-west-koningin-wilhelminaplein,+31 6 81157537,french,reviews,en,1.0,5,"{""en"": 5}",12,6.363028103540465,french,,0,1,0,0,0,0,0,0,0,4.371890888659214,-0.47189088865921436
ChIJfVgH8xzixUcR0cO7jvFFUwM,Roti King,"establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant",3.9,482.0,2.0,52.35106,4.849235,"Hoofddorpplein 27H, Amsterdam",OPERATIONAL,,https://rotikingxl.nl/,+31 6 17081166,caribbean,name,en,1.0,5,"{""en"": 5}",12,6.180016653652572,caribbean,,0,1,0,0,1,1,0,0,0,3.9562785838969097,-0.05627858389690976
ChIJAyBevhjixUcRhTjYn-XhHEc,Sandwich Le Papillon Bleu,"establishment,food,point_of_interest,restaurant",4.9,200.0,,52.3540204,4.8403333,"Kon. Wilhelminaplein 373, Amsterdam",OPERATIONAL,,https://www.facebook.com/BroodjeszaakLePapillonBleu,+31 20 615 1499,italian,reviews,en,1.0,5,"{""en"": 5}",12,5.303304908059076,italian,,0,1,0,0,0,0,0,0,0,4.325155054512496,0.574844945487504
